altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0.0,6,9,Chicago,147,True,True,Chicago,2020-05-01 04:31:17,41.845687,Chicago,-87.622481,60602,Chicago,Chicago,Indiana Ave & 26th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,148,True,True,Chicago,2020-05-01 04:56:41,41.834734,Chicago,-87.625813,60602,Chicago,Chicago,State St & 33rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,149,True,True,Chicago,2020-05-01 04:41:19,41.8349,Chicago,-87.61793,60602,Chicago,Chicago,Calumet Ave & 33rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,22,Chicago,150,True,True,Chicago,2020-05-01 04:51:22,41.838556,Chicago,-87.608218,60602,Chicago,Chicago,Fort Dearborn Dr & 31st St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,13,2,Chicago,152,True,True,Chicago,2020-05-01 04:56:43,41.932225,Chicago,-87.658617,60602,Chicago,Chicago,Lincoln Ave & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,9,Chicago,153,True,True,Chicago,2020-05-01 11:22:44,41.935733,Chicago,-87.663576,60602,Chicago,Chicago,Southport Ave & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,11,4,Chicago,154,True,True,Chicago,2020-05-01 08:58:52,41.93949,Chicago,-87.66378,60602,Chicago,Chicago,Southport Ave & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,156,True,True,Chicago,2020-05-01 10:38:21,41.9364968219,Chicago,-87.6475386582,60602,Chicago,Chicago,Clark St & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,157,True,True,Chicago,2020-05-01 11:29:58,41.9366884494997,Chicago,-87.63682901859283,60602,Chicago,Chicago,Lake Shore Dr & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,4,Chicago,158,True,True,Chicago,2020-05-01 09:37:42,41.912616,Chicago,-87.681391,60602,Chicago,Chicago,Milwaukee Ave & Wabansia Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,159,True,True,Chicago,2020-05-01 04:56:42,41.907781,Chicago,-87.685854,60602,Chicago,Chicago,Claremont Ave & Hirsch St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,8,Chicago,160,True,True,Chicago,2020-05-01 11:13:23,41.910535,Chicago,-87.689556,60602,Chicago,Chicago,Campbell Ave & North Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,13,9,Chicago,161,True,True,Chicago,2020-05-01 10:45:40,41.89576474564,Chicago,-87.6259080327,60602,Chicago,Chicago,Rush St & Superior St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,9,6,Chicago,162,True,True,Chicago,2020-05-01 10:53:58,41.93588,Chicago,-87.67842,60602,Chicago,Chicago,Damen Ave & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,163,True,True,Chicago,2020-05-01 09:13:48,41.931931,Chicago,-87.677856,60602,Chicago,Chicago,Damen Ave & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,19,Chicago,164,True,True,Chicago,2020-05-01 11:05:20,41.885837,Chicago,-87.6355,60602,Chicago,Chicago,Franklin St & Lake St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,15,8,Chicago,165,True,True,Chicago,2020-05-01 11:20:42,41.95078,Chicago,-87.659172,60602,Chicago,Chicago,Clark St & Grace St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,9,6,Chicago,166,True,True,Chicago,2020-05-01 09:11:51,41.92883,Chicago,-87.668507,60602,Chicago,Chicago,Ashland Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,3,Chicago,167,True,True,Chicago,2020-05-01 04:56:43,41.8492,Chicago,-87.67564,60602,Chicago,Chicago,Damen Ave & Coulter St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,10,9,Chicago,168,True,True,Chicago,2020-05-01 08:56:36,41.864059,Chicago,-87.623727,60602,Chicago,Chicago,Michigan Ave & 14th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,10,Chicago,169,True,True,Chicago,2020-05-01 05:52:48,41.874255,Chicago,-87.639573,60602,Chicago,Chicago,Canal St & Harrison St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,170,True,True,Chicago,2020-05-01 10:31:09,41.85795,Chicago,-87.640826,60602,Chicago,Chicago,Clinton St & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,10,Chicago,171,True,True,Chicago,2020-05-01 04:41:19,41.855136,Chicago,-87.654127,60602,Chicago,Chicago,May St & Cullerton St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,3,Chicago,172,True,True,Chicago,2020-05-01 11:27:57,41.90230870122,Chicago,-87.627690528,60602,Chicago,Chicago,Rush St & Cedar St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,10,Chicago,173,True,True,Chicago,2020-05-01 11:27:56,41.89691,Chicago,-87.621743,60602,Chicago,Chicago,Mies van der Rohe Way & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,30,Chicago,174,True,True,Chicago,2020-05-01 07:34:10,41.882091,Chicago,-87.639833,60602,Chicago,Chicago,Canal St & Madison St,IN_SERVICE,1,IN_SERVICE,False,35
0.0,9,10,Chicago,175,True,True,Chicago,2020-05-01 09:27:23,41.872596,Chicago,-87.633502,60602,Chicago,Chicago,Wells St & Polk St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,26,13,Chicago,176,True,True,Chicago,2020-05-01 11:32:05,41.902973,Chicago,-87.63128,60602,Chicago,Chicago,Clark St & Elm St,IN_SERVICE,1,IN_SERVICE,False,39
0.0,8,23,Chicago,177,True,True,Chicago,2020-05-01 04:36:18,41.926277,Chicago,-87.630834,60602,Chicago,Chicago,Theater on the Lake,IN_SERVICE,1,IN_SERVICE,False,31
0.0,9,6,Chicago,178,True,True,Chicago,2020-05-01 11:22:49,41.856594,Chicago,-87.627542,60602,Chicago,Chicago,State St & 19th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,8,Chicago,179,True,True,Chicago,2020-05-01 07:46:09,41.8246,Chicago,-87.61678,60602,Chicago,Chicago,MLK Jr Dr & Pershing Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,180,True,True,Chicago,2020-05-01 11:29:56,41.906866,Chicago,-87.626217,60602,Chicago,Chicago,Ritchie Ct & Banks St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,20,10,Chicago,181,True,True,Chicago,2020-05-01 11:24:54,41.890762,Chicago,-87.631697,60602,Chicago,Chicago,LaSalle St & Illinois St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,9,14,Chicago,182,True,True,Chicago,2020-05-01 11:30:02,41.903222,Chicago,-87.634324,60602,Chicago,Chicago,Wells St & Elm St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,6,17,Chicago,183,True,True,Chicago,2020-05-01 10:45:14,41.901315,Chicago,-87.677409,60602,Chicago,Chicago,Damen Ave & Thomas St (Augusta Blvd),IN_SERVICE,1,IN_SERVICE,False,23
0.0,16,3,Chicago,184,True,True,Chicago,2020-05-01 08:09:57,41.8309,Chicago,-87.62803,60602,Chicago,Chicago,State St & 35th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,3,Chicago,185,True,True,Chicago,2020-05-01 10:48:44,41.917741,Chicago,-87.691392,60602,Chicago,Chicago,Stave St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,13,2,Chicago,186,True,True,Chicago,2020-05-01 08:52:06,41.891795,Chicago,-87.658751,60602,Chicago,Chicago,Ogden Ave & Race Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,188,True,True,Chicago,2020-05-01 11:28:11,41.92533,Chicago,-87.6658,60602,Chicago,Chicago,Greenview Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,190,True,True,Chicago,2020-05-01 09:16:35,41.928773,Chicago,-87.663913,60602,Chicago,Chicago,Southport Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,19,Chicago,191,True,True,Chicago,2020-05-01 11:21:58,41.88169,Chicago,-87.63953,60602,Chicago,Chicago,Canal St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,6,41,Chicago,192,True,True,Chicago,2020-05-01 09:26:18,41.879255,Chicago,-87.639904,60602,Chicago,Chicago,Canal St & Adams St,IN_SERVICE,1,IN_SERVICE,False,47
0.0,1,10,Chicago,193,True,True,Chicago,2020-05-01 06:41:30,41.841707,Chicago,-87.626938,60602,Chicago,Chicago,State St & 29th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,12,7,Chicago,194,True,True,Chicago,2020-05-01 09:59:55,41.886875,Chicago,-87.62603,60602,Chicago,Chicago,Wabash Ave & Wacker Pl,IN_SERVICE,1,IN_SERVICE,False,19
0.0,15,40,Chicago,195,True,True,Chicago,2020-05-01 11:24:17,41.884728,Chicago,-87.619521,60602,Chicago,Chicago,Columbus Dr & Randolph St,IN_SERVICE,1,IN_SERVICE,False,55
0.0,8,23,Chicago,196,True,True,Chicago,2020-05-01 11:17:36,41.890573,Chicago,-87.622072,60602,Chicago,Chicago,Cityfront Plaza Dr & Pioneer Ct,IN_SERVICE,1,IN_SERVICE,False,31
0.0,15,4,Chicago,197,True,True,Chicago,2020-05-01 10:40:51,41.882134,Chicago,-87.625125,60602,Chicago,Chicago,Michigan Ave & Madison St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,16,11,Chicago,198,True,True,Chicago,2020-05-01 10:17:56,41.881892,Chicago,-87.648789,60602,Chicago,Chicago,Green St & Madison St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,12,19,Chicago,199,True,True,Chicago,2020-05-01 10:49:10,41.891466,Chicago,-87.626761,60602,Chicago,Chicago,Wabash Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,31
0.0,5,6,Chicago,200,True,True,Chicago,2020-05-01 04:56:43,41.809851,Chicago,-87.616279,60602,Chicago,Chicago,MLK Jr Dr & 47th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,10,Chicago,201,True,True,Chicago,2020-05-01 07:41:47,41.82168,Chicago,-87.6216,60602,Chicago,Chicago,Indiana Ave & 40th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,7,Chicago,202,True,True,Chicago,2020-05-01 09:09:05,41.857499,Chicago,-87.646277,60602,Chicago,Chicago,Halsted St & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,203,True,True,Chicago,2020-05-01 09:39:08,41.854109,Chicago,-87.685838,60602,Chicago,Chicago,Western Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,204,True,True,Chicago,2020-05-01 04:56:42,41.794853,Chicago,-87.618691,60602,Chicago,Chicago,Prairie Ave & Garfield Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,13,Chicago,205,True,True,Chicago,2020-05-01 10:50:35,41.857901,Chicago,-87.668745,60602,Chicago,Chicago,Paulina St & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,206,True,True,Chicago,2020-05-01 10:26:02,41.847203,Chicago,-87.646795,60602,Chicago,Chicago,Halsted St & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,207,True,True,Chicago,2020-05-01 09:50:54,41.84358,Chicago,-87.645368,60602,Chicago,Chicago,Emerald Ave & 28th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,208,True,True,Chicago,2020-05-01 08:40:29,41.85491457576575,Chicago,-87.66355991363525,60602,Chicago,Chicago,Laflin St & Cullerton St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,209,True,True,Chicago,2020-05-01 04:31:17,41.849527,Chicago,-87.640591,60602,Chicago,Chicago,Normal Ave & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,11,16,Chicago,210,True,True,Chicago,2020-05-01 11:18:38,41.90345,Chicago,-87.667747,60602,Chicago,Chicago,Ashland Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,5,14,Chicago,211,True,True,Chicago,2020-05-01 11:20:09,41.894448,Chicago,-87.622663,60602,Chicago,Chicago,St. Clair St & Erie St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,18,13,Chicago,212,True,True,Chicago,2020-05-01 10:45:39,41.889906,Chicago,-87.634266,60602,Chicago,Chicago,Wells St & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,7,8,Chicago,213,True,True,Chicago,2020-05-01 08:52:23,41.910153,Chicago,-87.68229,60602,Chicago,Chicago,Leavitt St & North Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,14,Chicago,214,True,True,Chicago,2020-05-01 11:01:09,41.89122,Chicago,-87.67686,60602,Chicago,Chicago,Damen Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,1,14,Chicago,215,True,True,Chicago,2020-04-30 22:28:15,41.88137,Chicago,-87.67493,60602,Chicago,Chicago,Damen Ave & Madison St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,216,True,True,Chicago,2020-05-01 10:23:50,41.903029,Chicago,-87.697474,60602,Chicago,Chicago,California Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,13,2,Chicago,217,True,True,Chicago,2020-05-01 10:22:32,41.886616486027656,Chicago,-87.6580399274826,60602,Chicago,Chicago,Elizabeth (May) St & Fulton St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,3,Chicago,218,True,True,Chicago,2020-05-01 04:06:14,41.856802,Chicago,-87.633879,60602,Chicago,Chicago,Wells St & 19th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,18,1,Chicago,219,True,True,Chicago,2020-05-01 10:47:35,41.915983,Chicago,-87.677335,60602,Chicago,Chicago,Damen Ave & Cortland St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,20,3,Chicago,220,True,True,Chicago,2020-05-01 11:31:08,41.931248,Chicago,-87.644336,60602,Chicago,Chicago,Clark St & Drummond Pl,IN_SERVICE,1,IN_SERVICE,False,23
0.0,12,7,Chicago,222,True,True,Chicago,2020-05-01 05:53:24,41.920195,Chicago,-87.693033,60602,Chicago,Chicago,Milwaukee Ave & Rockwell St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,8,Chicago,223,True,True,Chicago,2020-05-01 11:15:34,41.918216,Chicago,-87.656936,60602,Chicago,Chicago,Clifton Ave & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,14,Chicago,224,True,True,Chicago,2020-05-01 11:04:59,41.913865,Chicago,-87.648755,60602,Chicago,Chicago,Halsted St & Willow St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,19,Chicago,225,True,True,Chicago,2020-05-01 11:19:12,41.919936,Chicago,-87.64883,60602,Chicago,Chicago,Halsted St & Dickens Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,9,6,Chicago,226,True,True,Chicago,2020-05-01 11:13:50,41.939743,Chicago,-87.658865,60602,Chicago,Chicago,Racine Ave & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,16,Chicago,227,True,True,Chicago,2020-05-01 11:29:53,41.94815,Chicago,-87.66394,60602,Chicago,Chicago,Southport Ave & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,6,9,Chicago,228,True,True,Chicago,2020-05-01 08:11:13,41.9406,Chicago,-87.6785,60602,Chicago,Chicago,Damen Ave & Melrose Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,10,Chicago,229,True,True,Chicago,2020-05-01 10:27:12,41.943739,Chicago,-87.66402,60602,Chicago,Chicago,Southport Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,12,Chicago,230,True,True,Chicago,2020-05-01 11:11:44,41.94334,Chicago,-87.67097,60602,Chicago,Chicago,Lincoln Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,13,Chicago,231,True,True,Chicago,2020-05-01 09:14:45,41.96167,Chicago,-87.65464,60602,Chicago,Chicago,Sheridan Rd & Montrose Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,13,Chicago,232,True,True,Chicago,2020-05-01 11:14:46,41.949275,Chicago,-87.646303,60602,Chicago,Chicago,Pine Grove Ave & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,7,8,Chicago,233,True,True,Chicago,2020-05-01 10:46:44,41.883165,Chicago,-87.6511,60602,Chicago,Chicago,Sangamon St & Washington Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,14,Chicago,234,True,True,Chicago,2020-05-01 04:56:42,41.961588,Chicago,-87.666036,60602,Chicago,Chicago,Clark St & Montrose Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,10,Chicago,236,True,True,Chicago,2020-05-01 10:33:55,41.907626,Chicago,-87.638566,60602,Chicago,Chicago,Sedgwick St & Schiller St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,10,Chicago,237,True,True,Chicago,2020-05-01 11:30:28,41.842052,Chicago,-87.617,60602,Chicago,Chicago,MLK Jr Dr & 29th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,6,Chicago,238,True,True,Chicago,2020-05-01 11:27:42,41.961406,Chicago,-87.676169,60602,Chicago,Chicago,Wolcott (Ravenswood) Ave & Montrose Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,17,2,Chicago,239,True,True,Chicago,2020-05-01 11:19:52,41.96649453206122,Chicago,-87.68841862678528,60602,Chicago,Chicago,Western Ave & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,20,7,Chicago,240,True,True,Chicago,2020-05-01 09:22:44,41.954245,Chicago,-87.654406,60602,Chicago,Chicago,Sheridan Rd & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,27
0.0,3,16,Chicago,241,True,True,Chicago,2020-05-01 09:41:29,41.871737,Chicago,-87.65103,60602,Chicago,Chicago,Morgan St & Polk St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,12,Chicago,242,True,True,Chicago,2020-05-01 10:18:53,41.967094,Chicago,-87.679028,60602,Chicago,Chicago,Damen Ave & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,243,True,True,Chicago,2020-05-01 11:31:46,41.963004,Chicago,-87.684781,60602,Chicago,Chicago,Lincoln Ave & Sunnyside Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,10,Chicago,244,True,True,Chicago,2020-05-01 10:19:00,41.95469,Chicago,-87.67393,60602,Chicago,Chicago,Ravenswood Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,18,Chicago,245,True,True,Chicago,2020-05-01 07:59:27,41.961004,Chicago,-87.649603,60602,Chicago,Chicago,Clarendon Ave & Junior Ter,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,1,Chicago,246,True,True,Chicago,2020-05-01 09:14:21,41.956057,Chicago,-87.668835,60602,Chicago,Chicago,Ashland Ave & Belle Plaine Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,10,9,Chicago,247,True,True,Chicago,2020-05-01 10:16:34,41.795212,Chicago,-87.580715,60602,Chicago,Chicago,Shore Dr & 55th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,6,Chicago,248,True,True,Chicago,2020-05-01 09:07:09,41.795264,Chicago,-87.596471,60602,Chicago,Chicago,Woodlawn Ave & 55th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,23,Chicago,249,True,True,Chicago,2020-05-01 04:31:17,41.963982,Chicago,-87.638181,60602,Chicago,Chicago,Montrose Harbor,IN_SERVICE,1,IN_SERVICE,False,31
0.0,9,10,Chicago,250,True,True,Chicago,2020-05-01 09:23:43,41.936083,Chicago,-87.669807,60602,Chicago,Chicago,Ashland Ave & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,251,True,True,Chicago,2020-05-01 09:37:46,41.967968,Chicago,-87.650001,60602,Chicago,Chicago,Clarendon Ave & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,3,Chicago,252,True,True,Chicago,2020-05-01 04:46:20,41.809835,Chicago,-87.599383,60602,Chicago,Chicago,Greenwood Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,4,Chicago,253,True,True,Chicago,2020-05-01 10:51:16,41.968812,Chicago,-87.657659,60602,Chicago,Chicago,Winthrop Ave & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,254,True,True,Chicago,2020-05-01 10:23:51,41.954383,Chicago,-87.648043,60602,Chicago,Chicago,Pine Grove Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,27,Chicago,255,True,True,Chicago,2020-05-01 10:27:21,41.867888,Chicago,-87.623041,60602,Chicago,Chicago,Indiana Ave & Roosevelt Rd,IN_SERVICE,1,IN_SERVICE,False,39
0.0,7,8,Chicago,256,True,True,Chicago,2020-05-01 11:30:14,41.952833,Chicago,-87.649993,60602,Chicago,Chicago,Broadway & Sheridan Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,4,Chicago,257,True,True,Chicago,2020-05-01 11:29:45,41.948797,Chicago,-87.675278,60602,Chicago,Chicago,Lincoln Ave & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,22,5,Chicago,258,True,True,Chicago,2020-05-01 10:00:34,41.929465,Chicago,-87.684158,60602,Chicago,Chicago,Logan Blvd & Elston Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,12,3,Chicago,259,True,True,Chicago,2020-05-01 11:19:21,41.91849115368695,Chicago,-87.69742280244827,60602,Chicago,Chicago,California Ave & Francis Pl (Temp),IN_SERVICE,1,IN_SERVICE,False,15
0.0,29,6,Chicago,260,True,True,Chicago,2020-05-01 10:37:08,41.929567,Chicago,-87.707857,60602,Chicago,Chicago,Kedzie Ave & Milwaukee Ave,IN_SERVICE,1,IN_SERVICE,False,35
0.0,12,3,Chicago,261,True,True,Chicago,2020-05-01 09:29:29,41.871514,Chicago,-87.669886,60602,Chicago,Chicago,Hermitage Ave & Polk St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,262,True,True,Chicago,2020-05-01 04:56:42,41.827059,Chicago,-87.64572,60602,Chicago,Chicago,Halsted St & 37th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,6,Chicago,263,True,True,Chicago,2020-05-01 10:04:07,41.836208,Chicago,-87.613533,60602,Chicago,Chicago,Rhodes Ave & 32nd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,13,Chicago,264,True,True,Chicago,2020-05-01 08:16:55,41.886835,Chicago,-87.62232,60602,Chicago,Chicago,Stetson Ave & South Water St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,6,Chicago,265,True,True,Chicago,2020-05-01 10:26:07,41.822985,Chicago,-87.6071,60602,Chicago,Chicago,Cottage Grove Ave & Oakwood Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,3,Chicago,267,True,True,Chicago,2020-05-01 04:26:16,41.809443,Chicago,-87.591875,60602,Chicago,Chicago,Lake Park Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,19,20,Chicago,268,True,True,Chicago,2020-05-01 11:15:09,41.911722,Chicago,-87.626804,60602,Chicago,Chicago,Lake Shore Dr & North Blvd,IN_SERVICE,1,IN_SERVICE,False,39
0.0,2,9,Chicago,270,True,True,Chicago,2020-05-01 10:24:23,41.7586696704,Chicago,-87.586882871,60602,Chicago,Chicago,Stony Island Ave & 75th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,5,Chicago,271,True,True,Chicago,2020-05-01 04:51:22,41.816499,Chicago,-87.606582,60602,Chicago,Chicago,Cottage Grove Ave & 43rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,6,Chicago,272,True,True,Chicago,2020-05-01 08:55:46,41.838842,Chicago,-87.621857,60602,Chicago,Chicago,Indiana Ave & 31st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,18,Chicago,273,True,True,Chicago,2020-05-01 11:14:53,41.857813,Chicago,-87.62455,60602,Chicago,Chicago,Michigan Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,14,1,Chicago,274,True,True,Chicago,2020-05-01 04:46:20,41.861267,Chicago,-87.656625,60602,Chicago,Chicago,Racine Ave & 15th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,275,True,True,Chicago,2020-05-01 04:11:14,41.865234,Chicago,-87.666507,60602,Chicago,Chicago,Ashland Ave & 13th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,276,True,True,Chicago,2020-05-01 11:27:00,41.91044,Chicago,-87.6972,60602,Chicago,Chicago,California Ave & North Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,0,Chicago,277,True,True,Chicago,1970-01-01 18:00:00,41.891072,Chicago,-87.666611,60602,Chicago,Chicago,Ashland Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,0
0.0,10,5,Chicago,278,True,True,Chicago,2020-05-01 05:39:40,41.830629,Chicago,-87.64129,60602,Chicago,Chicago,Wallace St & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,279,True,True,Chicago,2020-05-01 10:53:23,41.830661,Chicago,-87.647172,60602,Chicago,Chicago,Halsted St & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,280,True,True,Chicago,2020-05-01 04:16:15,41.8378,Chicago,-87.65114,60602,Chicago,Chicago,Morgan St & 31st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,5,Chicago,281,True,True,Chicago,2020-05-01 04:26:16,41.84847,Chicago,-87.685109,60602,Chicago,Chicago,Western Ave & 24th St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,7,8,Chicago,282,True,True,Chicago,2020-05-01 11:08:36,41.864883,Chicago,-87.647071,60602,Chicago,Chicago,Halsted St & Maxwell St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,21,14,Chicago,283,True,True,Chicago,2020-05-01 08:46:32,41.878166,Chicago,-87.631929,60602,Chicago,Chicago,LaSalle St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,35
0.0,8,15,Chicago,284,True,True,Chicago,2020-05-01 11:20:17,41.87785,Chicago,-87.62408,60602,Chicago,Chicago,Michigan Ave & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,23
0.0,14,5,Chicago,285,True,True,Chicago,2020-05-01 10:52:58,41.889899,Chicago,-87.671473,60602,Chicago,Chicago,Wood St & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,5,Chicago,286,True,True,Chicago,2020-05-01 11:00:43,41.87943409140013,Chicago,-87.63550400733948,60602,Chicago,Chicago,Franklin St & Adams St (Temp),IN_SERVICE,1,IN_SERVICE,False,15
0.0,16,15,Chicago,287,True,True,Chicago,2020-05-01 09:08:42,41.880317,Chicago,-87.635185,60602,Chicago,Chicago,Franklin St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,31
